DATE,vwretd,ewretd
19430507,-0.012992,-0.015236
19430508,0.010254,0.014525
19430510,0.003747,0.010406
19430511,-0.003460,-0.003564
19430512,-0.003709,-0.006602
19430513,-0.003289,-0.005137
19430514,-0.009831,-0.014952
19430515,0.003547,0.009232
19430517,-0.000378,0.003012
19430518,0.006579,0.005460
19430519,0.010589,0.016988
19430520,-0.000890,-0.000890
19430521,-0.000427,-0.002103
19430522,0.000237,0.003878
19430524,-0.000947,-0.001984
19430525,0.002662,-0.000590
19430526,0.008994,0.009826
19430527,0.003872,0.006117
19430528,0.002488,0.002128
19430529,0.005636,0.006838
19430601,0.003646,0.002243
19430602,-0.001013,-0.002860
19430603,0.005405,0.006221
19430604,-0.002986,-0.001775
19430605,0.006589,0.010261
19430607,-0.007689,-0.007775
19430608,-0.005761,-0.006886
19430609,0.001906,0.001480
19430610,0.002314,0.005643
19430611,-0.002971,-0.004093
19430612,-0.001418,-0.003730
19430614,-0.016372,-0.025163
19430615,0.002436,0.001660
19430616,0.003939,0.008991
19430617,0.001605,0.003981
19430618,-0.001620,-0.001714
19430619,-0.000315,-0.003137
19430621,-0.006966,-0.012076
19430622,0.001967,0.002365
19430623,0.007834,0.011923
19430624,0.005422,0.003175
19430625,0.011216,0.014722
19430626,0.003929,0.005493
19430628,0.004186,0.006042
19430629,-0.003349,-0.005124
19430630,0.005562,0.005285
19430701,0.001772,0.004652
19430702,0.000261,0.001055
19430703,0.001495,0.002616
19430706,0.000076,-0.001976
19430707,-0.002206,-0.005005
19430708,0.001951,0.003239
19430709,0.003752,0.003906
19430710,0.001294,0.002158
19430712,0.005033,0.004260
19430713,0.007631,0.008688
19430714,0.005901,0.007040
19430715,-0.006606,-0.008152
19430716,-0.001062,-0.000464
19430717,0.000879,0.001328
19430719,-0.000582,-0.002213
19430720,-0.007118,-0.012017
19430721,0.001259,0.002069
19430722,0.001718,0.005273
19430723,0.000157,0.000799
19430724,0.000745,0.001613
19430726,-0.015450,-0.023150
19430727,-0.027716,-0.030710
19430728,-0.005704,-0.011216
19430729,0.016197,0.026478
19430730,-0.018244,-0.024304
19430731,-0.013151,-0.017287
19430802,-0.017522,-0.018942
19430803,0.014682,0.008496
19430804,0.008384,0.011804
19430805,-0.002625,-0.003262
19430806,-0.008683,-0.008441
19430807,-0.001065,-0.002614
19430809,0.000186,-0.000683
19430810,0.010750,0.014753
19430811,0.006721,0.008262
19430812,-0.004523,-0.003808
19430813,0.005757,0.004090
19430814,0.001364,0.004466
19430816,-0.000706,0.001633
19430817,0.003915,0.001110
19430818,0.004228,0.002555
19430819,-0.000435,-0.001788
19430820,-0.008912,-0.009843
19430821,-0.008380,-0.010085
19430823,-0.008578,-0.014294
19430824,0.005789,0.005092
19430825,0.004199,0.006284
19430826,0.002519,0.003616
19430827,-0.003890,-0.002910
19430828,0.001166,0.001800
19430830,0.000329,0.000801
19430831,0.009319,0.011489
19430901,0.004042,0.007905
19430902,0.000574,-0.001219
19430903,-0.001588,-0.001959
19430904,0.002152,0.002677
19430907,0.000593,-0.000563
19430908,-0.004974,-0.007331
19430909,0.009910,0.016356
19430910,0.001355,0.002952
19430911,0.000316,0.000539
19430913,-0.001228,-0.001808
19430914,-0.002339,-0.005371
19430915,0.001965,0.004116
19430916,0.003772,0.004809
19430917,0.010213,0.013685
19430918,0.008144,0.012741
19430920,0.003829,0.007490
19430921,0.000188,-0.001867
19430922,-0.003290,-0.004193
19430923,-0.005898,-0.006049
19430924,0.000364,0.000730
19430925,-0.000088,0.000993
19430927,-0.007605,-0.011522
19430928,-0.001415,-0.000046
19430929,0.001699,0.001696
19430930,0.003393,0.004008
19431001,0.001606,0.003380
19431002,-0.000595,0.001244
19431004,-0.005025,-0.007023
19431005,-0.004118,-0.004750
19431006,-0.010253,-0.012380
19431007,-0.012113,-0.013884
19431008,0.002835,0.004496
19431009,0.005324,0.006423
19431011,-0.006198,-0.009513
19431013,-0.001790,-0.004443
19431014,0.005382,0.006061
19431015,0.005441,0.008894
19431016,0.003592,0.005196
19431018,-0.000930,0.000641
19431019,0.003747,0.005636
19431020,0.002506,0.003134
19431021,-0.006972,-0.003892
19431022,0.003881,0.003222
19431023,0.000278,0.002316
19431025,-0.001019,-0.002912
19431026,0.002987,0.005270
19431027,0.005874,0.008413
19431028,-0.001515,-0.001998
19431029,-0.004650,-0.004418
19431030,0.000442,0.000671
19431101,-0.000624,-0.002611
19431103,-0.010762,-0.018533
19431104,-0.010211,-0.016886
19431105,-0.004351,-0.001442
19431106,-0.000240,-0.000322
19431108,-0.032181,-0.054776
19431109,0.005130,0.009339
19431110,0.011432,0.018468
19431112,-0.005536,-0.006452
19431113,-0.001919,-0.000464
19431115,0.000973,0.002390
19431116,-0.003547,-0.000620
19431117,-0.005885,-0.007960
19431118,0.003678,0.003641
19431119,0.012717,0.018803
19431120,0.005975,0.011444
19431122,-0.002552,-0.004218
19431123,-0.001497,-0.001842
19431124,-0.002467,-0.005038
19431126,-0.007138,-0.011893
19431127,-0.002971,-0.003025
19431129,-0.010076,-0.012019
19431130,0.001272,-0.000696
19431201,0.009648,0.012718
19431202,0.007961,0.009513
19431203,0.001775,0.003152
19431204,0.001610,0.003655
19431206,0.004661,0.005235
19431207,0.007944,0.008456
19431208,0.011043,0.018546
19431209,-0.002767,-0.001532
19431210,0.006341,0.005440
19431211,0.002399,0.004268
19431213,-0.003407,-0.006425
19431214,-0.002814,-0.001275
19431215,0.000806,-0.000317
19431216,0.004425,0.003420
19431217,0.003985,0.008227
19431218,0.003861,0.006684
19431220,0.002140,0.003079
19431221,-0.002877,-0.002153
19431222,-0.000850,-0.000915
19431223,-0.000610,0.000651
19431224,0.001523,0.004500
19431227,-0.000943,0.000253
19431228,-0.008532,-0.011061
19431229,-0.001880,-0.002919
19431230,0.016565,0.022450
19431231,0.000817,0.007317
19440103,-0.001249,0.000584
19440104,0.010474,0.012737
19440105,0.009573,0.015723
19440106,-0.002246,-0.000965
19440107,-0.001099,0.001841
19440108,0.000278,0.001232
19440110,-0.001861,0.000767
19440111,0.005390,0.006856
19440112,-0.005987,-0.006570
19440113,-0.002602,-0.003179
19440114,0.006424,0.010998
19440115,0.004705,0.008034
19440117,-0.002765,-0.004203
19440118,-0.002187,-0.002673
19440119,-0.000334,-0.001759
19440120,0.001000,0.004586
19440121,0.002194,0.004360
19440122,0.002508,0.003262
19440124,-0.001431,-0.001018
19440125,-0.001162,-0.003294
19440126,-0.008855,-0.011079
19440127,-0.001023,-0.001431
19440128,0.005017,0.007752
19440129,0.000935,0.002769
19440131,0.002443,0.003062
19440201,0.000659,0.003148
19440202,-0.001669,-0.000818
19440203,-0.007774,-0.007078
19440204,-0.006514,-0.005910
19440205,0.001970,0.004184
19440207,-0.003458,-0.002131
19440208,0.005531,0.003375
19440209,-0.000052,-0.001297
19440210,0.006180,0.006461
19440211,-0.001031,0.001787
19440214,0.000581,0.000076
19440215,0.005661,0.006879
19440216,-0.000710,0.000312
19440217,0.003949,0.004286
19440218,-0.003593,-0.002185
19440219,-0.000232,0.000904
19440221,0.000238,0.000592
19440223,0.006188,0.006970
19440224,0.001967,0.004787
19440225,0.000456,-0.000199
19440226,0.000010,0.000530
19440228,0.001367,0.002280
19440229,-0.006151,-0.010011
19440301,0.003538,0.004573
19440302,0.002175,0.003642
19440303,0.001033,0.000783
19440304,0.000476,0.000403
19440306,0.002940,0.004307
19440307,0.006870,0.009117
19440308,0.007108,0.007177
19440309,-0.001121,0.000151
19440310,0.004411,0.006902
19440311,0.002672,0.004115
19440313,0.007109,0.009199
19440314,-0.002301,-0.003850
19440315,0.003948,0.006994
19440316,0.002482,0.006017
19440317,0.001596,0.000103
19440318,-0.002885,-0.000413
19440320,-0.004159,-0.005323
19440321,0.003323,0.006309
19440322,-0.000916,0.001183
19440323,-0.008200,-0.007110
19440324,0.002433,0.001646
19440325,-0.000099,0.000709
19440327,-0.001734,-0.001951
19440328,-0.012417,-0.022457
19440329,-0.002076,-0.003722
19440330,0.006948,0.011159
19440331,0.001571,0.005754
19440401,0.000516,0.000813
19440403,-0.006231,-0.009411
19440404,0.000415,0.000513
19440405,0.002386,0.003840
19440406,0.003271,0.003399
19440408,0.001997,0.002294
19440410,-0.000684,-0.001223
19440411,0.000208,0.000906
19440412,-0.005207,-0.005706
19440413,-0.003275,-0.007550
19440414,0.000179,0.000819
19440415,0.001750,0.001549
19440417,-0.002767,-0.003281
19440418,-0.016093,-0.025175
19440419,-0.003924,-0.005083
19440420,0.007694,0.011422
19440421,0.001678,0.002582
19440422,-0.000476,-0.000007
19440424,-0.009651,-0.014198
19440425,0.000067,-0.001756
19440426,0.005300,0.007409
19440427,0.002937,0.005977
19440428,0.003106,0.004367
19440429,0.000476,0.001830
19440501,0.006674,0.005758
19440502,-0.001374,0.000542
19440503,0.004831,0.004455
19440504,-0.000557,-0.000910
19440505,0.005182,0.007838
19440506,0.001540,0.002501
19440508,-0.001557,-0.000452
19440509,0.001621,0.000995
19440510,0.001756,0.001142
19440511,0.001295,0.000550
19440512,-0.006498,-0.011159
19440513,0.000288,0.000098
19440515,0.001585,0.001755
19440516,0.001891,0.005432
19440517,0.006694,0.009050
19440518,0.002594,0.004347
19440519,0.001741,0.002391
19440520,0.001004,0.003051
19440522,0.000493,0.000768
19440523,0.003356,0.004002
19440524,0.003845,0.005847
19440525,-0.000750,-0.000690
19440526,0.002881,0.003086
19440527,0.002386,0.003873
19440529,0.002207,0.005220
19440531,0.006777,0.007712
19440601,-0.000282,0.000799
19440602,-0.000530,-0.001869
19440603,0.000298,-0.000359
19440605,-0.005232,-0.006585
19440606,0.004398,0.003445
19440607,-0.001467,-0.003080
19440608,-0.002426,-0.000993
19440609,0.001019,0.002343
19440610,0.004610,0.007213
19440612,0.014419,0.020497
19440613,0.007854,0.011818
19440614,0.001355,-0.000061
19440615,0.005365,0.011179
19440616,0.008761,0.012246
19440617,0.003612,0.005271
19440619,0.005546,0.006517
19440620,-0.000050,-0.000555
19440621,-0.003132,-0.002768
19440622,0.000183,0.001769
19440623,0.000838,0.006263
19440624,0.000748,0.003111
19440626,0.005868,0.010073
19440627,0.004648,0.008854
19440628,-0.003153,-0.000563
19440629,-0.000451,0.003007
19440630,0.003063,0.004553
19440701,0.001009,0.004085
19440703,0.007659,0.011745
19440705,0.004359,0.008042
19440706,-0.002965,-0.006279
19440707,0.002264,0.003769
19440708,0.005613,0.008048
19440710,0.003756,0.004781
19440711,-0.001673,-0.003629
19440712,0.001097,0.002183
19440713,-0.001952,-0.004619
19440714,-0.000121,0.000594
19440715,0.000288,0.001342
19440717,-0.010249,-0.016970
19440718,-0.008253,-0.010639
19440719,0.008412,0.014848
19440720,-0.006674,-0.008074
19440721,-0.013483,-0.021271
19440722,-0.009370,-0.012755
19440724,0.001684,0.004026
19440725,0.009041,0.013538
19440726,-0.001609,0.002642
19440727,0.000968,-0.001058
19440728,-0.004712,-0.004416
19440729,0.000519,0.000130
19440731,-0.000548,0.000909
19440801,0.004566,0.006441
19440802,0.002433,0.003907
19440803,-0.005627,-0.008001
19440804,-0.007670,-0.009939
19440805,0.000417,-0.000055
19440807,0.001183,0.001104
19440808,-0.003457,-0.002122
19440809,0.003247,0.003689
19440810,0.006110,0.008797
19440811,0.005329,0.009480
19440812,0.002551,0.004482
19440814,0.001751,0.001535
19440815,-0.001214,-0.001178
19440816,0.006647,0.008893
19440817,0.007375,0.009862
19440818,0.003508,0.004834
19440821,-0.002666,-0.003438
19440822,-0.006999,-0.010928
19440823,0.001318,0.003185
19440824,-0.005607,-0.009180
19440825,-0.000458,0.001956
19440828,-0.001053,-0.000057
19440829,0.001624,0.002374
19440830,0.003607,0.007346
19440831,-0.001214,-0.000718
19440901,0.003056,0.003141
19440905,-0.006488,-0.009416
19440906,-0.021978,-0.029917
19440907,-0.003199,-0.004200
19440908,0.000466,0.006235
19440909,-0.002039,-0.001257
19440911,0.005435,0.003815
19440912,0.003208,0.003008
19440913,-0.009511,-0.014653
19440914,-0.005725,-0.007937
19440915,0.008734,0.012175
19440916,0.004370,0.005815
19440918,0.001240,0.001000
19440919,0.007951,0.009560
19440920,0.002140,0.005866
19440921,-0.002462,-0.004286
19440922,0.002063,0.002700
19440923,0.002686,0.003701
19440925,0.005334,0.008179
19440926,-0.001050,-0.001452
19440927,0.000710,0.001622
19440928,-0.001147,0.000672
19440929,0.003396,0.004391
19440930,0.003856,0.005125
19441002,0.002370,0.004665
19441003,-0.000835,-0.001987
19441004,0.004698,0.005273
19441005,0.006264,0.007523
19441006,0.001644,0.002304
19441007,0.002123,0.001952
19441009,-0.007392,-0.009274
19441010,0.001263,0.000214
19441011,0.005205,0.005412
19441013,-0.000116,0.000822
19441014,0.000235,0.000529
19441016,-0.004022,-0.005912
19441017,0.002855,0.002440
19441018,0.005482,0.008041
19441019,-0.001467,0.000159
19441020,-0.002288,-0.001234
19441021,0.001186,0.001223
19441023,-0.013695,-0.017459
19441024,0.001160,-0.000111
19441025,0.000037,0.001652
19441026,-0.006427,-0.008809
19441027,0.001588,0.001488
19441028,0.003146,0.004794
19441030,-0.002774,-0.005049
19441031,0.002130,0.004875
19441101,0.002336,0.002418
19441102,0.005194,0.005454
19441103,0.000450,0.001708
19441104,0.001000,0.000623
19441106,0.002616,0.001661
19441108,-0.001843,-0.001546
19441109,0.004409,0.005352
19441110,0.003071,0.006479
19441113,-0.007634,-0.010102
19441114,-0.010320,-0.015758
19441115,-0.001270,0.000257
19441116,0.002540,0.002527
19441117,-0.000707,-0.002034
19441118,0.001005,0.002144
19441120,0.001874,0.002252
19441121,0.005632,0.008278
19441122,0.001256,0.001295
19441124,-0.002834,-0.002566
19441125,0.001034,0.001637
19441127,0.001379,0.001831
19441128,0.001357,0.002253
19441129,0.005582,0.007327
19441130,0.000631,0.003421
19441201,0.000152,0.000617
19441202,0.002213,0.006410
19441204,0.005959,0.009377
19441205,0.003197,0.004093
19441206,0.000741,0.000696
19441207,0.003382,0.006057
19441208,0.006836,0.007857
19441209,0.004727,0.005531
19441211,0.002485,0.003578
19441212,-0.001250,-0.001642
19441213,-0.001992,-0.001100
19441214,0.003127,0.004458
19441215,0.008069,0.009837
19441216,0.000235,0.001226
19441218,-0.005078,-0.005673
19441219,0.001131,0.001712
19441220,-0.006901,-0.009020
19441221,-0.002187,-0.002055
19441222,0.003293,0.007579
19441223,0.001033,0.001757
19441226,-0.005632,-0.004866
19441227,-0.007958,-0.012184
19441228,0.010856,0.014599
19441229,0.013285,0.016366
19441230,0.001068,0.004055
19450102,0.002997,0.003847
19450103,0.009502,0.012682
19450104,0.002788,0.003781
19450105,-0.001503,-0.001185
19450106,-0.001534,-0.002084
19450108,0.011880,0.016751
19450109,0.000331,0.000372
19450110,0.006144,0.007560
19450111,-0.000069,0.001135
19450112,-0.002314,-0.003927
19450113,0.000725,0.001914
19450115,-0.005978,-0.006762
19450116,-0.000054,0.000081
19450117,0.007319,0.014051
19450118,-0.004552,-0.004696
19450119,-0.008777,-0.010297
19450120,-0.006531,-0.009571
19450122,-0.003100,-0.002771
19450123,-0.004318,-0.004423
19450124,0.000684,0.000564
19450125,0.007441,0.010115
19450126,0.007998,0.011803
19450127,0.004159,0.004608
19450129,0.001264,0.003279
19450130,-0.005903,-0.006263
19450131,0.001741,0.004390
19450201,0.003269,0.006283
19450202,0.008140,0.010578
19450203,0.003239,0.005317
19450205,0.004246,0.005633
19450206,0.001868,0.003545
19450207,0.002646,0.003005
19450208,0.000566,0.000561
19450209,-0.004527,-0.006738
19450210,0.001824,0.004493
19450213,0.012482,0.014831
19450214,0.005737,0.006978
19450215,0.006723,0.008353
19450216,-0.000613,-0.000221
19450217,0.000832,0.001035
19450219,0.006105,0.008988
19450220,0.002310,0.002213
19450221,-0.000268,-0.002721
19450223,-0.001626,-0.001450
19450224,-0.002487,-0.003225
19450226,-0.001875,-0.003589
19450227,0.007092,0.009291
19450228,0.007192,0.011240
19450301,0.003166,0.006569
19450302,-0.005329,-0.008746
19450303,-0.000638,-0.000661
19450305,0.004937,0.003408
19450306,0.004651,0.004921
19450307,-0.000535,-0.003001
19450308,-0.018020,-0.028327
19450309,-0.019086,-0.023854
19450310,0.006600,0.010127
19450312,0.006065,0.010532
19450313,-0.000152,-0.001836
19450314,0.002458,0.005005
19450315,0.004520,0.003877
19450316,0.001849,0.002883
19450317,0.000699,0.001412
19450319,-0.006408,-0.009457
19450320,-0.011288,-0.014323
19450321,-0.010597,-0.014018
19450322,0.000192,0.003317
19450323,0.003749,0.003541
19450324,-0.007155,-0.006479
19450326,-0.017912,-0.025587
19450327,0.004660,0.005982
19450328,0.008919,0.012401
19450329,0.002721,0.005040
19450331,0.002755,0.002554
19450402,0.007698,0.007833
19450403,0.002565,0.001929
19450404,-0.001249,-0.002231
19450405,-0.007978,-0.011070
19450406,0.005105,0.003796
19450407,0.004894,0.007126
19450409,-0.001634,-0.001516
19450410,0.005176,0.006682
19450411,0.010818,0.012785
19450412,0.002484,0.005282
19450413,0.007221,0.005752
19450416,0.018191,0.021634
19450417,0.001686,0.002530
19450418,0.008137,0.009320
19450419,-0.005917,-0.005532
19450420,-0.000668,-0.001079
19450421,0.003019,0.004009
19450423,0.004876,0.004979
19450424,0.004933,0.005945
19450425,-0.001736,-0.001868
19450426,-0.003150,-0.004749
19450427,0.004297,0.006436
19450428,0.004829,0.006738
19450430,0.002404,0.002535
19450501,-0.004364,-0.007812
19450502,-0.000947,-0.002754
19450503,0.006860,0.009322
19450504,0.004177,0.006142
19450505,0.002371,0.004553
19450507,-0.000053,0.002239
19450508,-0.000044,0.000220
19450509,-0.008906,-0.011614
19450510,-0.011138,-0.012554
19450511,0.001773,0.006069
19450512,0.005822,0.007036
19450514,-0.003542,-0.002673
19450515,0.002526,0.003032
19450516,0.003629,0.006622
19450517,0.004853,0.006298
19450518,0.005317,0.005921
19450519,0.001442,0.002075
19450521,-0.003993,-0.004660
19450522,-0.001148,-0.000549
19450523,-0.008176,-0.009630
19450524,0.000774,0.000991
19450525,0.006776,0.009781
19450526,0.004740,0.004774
19450528,0.008165,0.008191
19450529,0.005533,0.004969
19450531,-0.004100,-0.004331
19450601,0.002044,0.004387
19450602,0.001036,0.004036
19450604,-0.000007,0.001093
19450605,0.000704,0.002625
19450606,-0.004684,-0.003791
19450607,0.001351,0.004703
19450608,-0.000221,0.003338
19450609,0.000211,0.000727
19450611,-0.002976,-0.003513
19450612,0.001480,0.002942
19450613,0.004382,0.007326
19450614,0.005025,0.008098
19450615,0.002390,0.004911
19450616,0.001104,0.001208
19450618,-0.002757,-0.001656
19450619,0.001249,0.001474
19450620,0.005439,0.006111
19450621,0.004795,0.007002
19450622,-0.000366,-0.001290
19450623,0.001719,0.003091
19450625,0.004228,0.006129
19450626,0.001906,0.003005
19450627,-0.000279,0.000145
19450628,-0.020540,-0.027985
19450629,-0.008518,-0.009033
19450630,0.006155,0.011751
19450702,0.004191,0.004919
19450703,0.000461,0.000955
19450705,-0.012987,-0.017369
19450706,0.002968,0.000004
19450709,0.009251,0.008557
19450710,0.003623,0.007258
19450711,-0.003903,-0.004686
19450712,0.001920,0.001596
19450713,-0.003468,-0.005259
19450716,-0.007240,-0.008496
19450717,-0.020907,-0.027696
19450718,-0.003609,-0.003815
19450719,0.006513,0.009329
19450720,0.000057,0.000872
19450723,-0.008179,-0.010888
19450724,0.001159,-0.001147
19450725,0.009271,0.011211
19450726,-0.018236,-0.021420
19450727,0.003539,0.005864
19450730,0.009256,0.012275
19450731,0.004439,0.004946
19450801,0.000683,-0.000821
19450802,-0.003435,-0.003821
19450803,0.004961,0.004609
19450806,0.001031,-0.000384
19450807,-0.013368,-0.018365
19450808,0.003130,0.004206
19450809,0.017296,0.022877
19450810,-0.000356,0.001620
19450813,-0.009091,-0.011348
19450814,0.006808,0.010482
19450817,-0.003770,-0.005841
19450820,-0.013631,-0.018712
19450821,0.002958,0.002887
19450822,0.006946,0.009385
19450823,0.017736,0.020676
19450824,0.012365,0.014097
19450827,0.014925,0.017048
19450828,0.002233,0.002802
19450829,-0.000050,-0.000669
19450830,0.003464,0.004934
19450831,0.010278,0.011796
19450904,0.000602,0.001999
19450905,0.000666,-0.002047
19450906,0.011912,0.011113
19450907,0.001307,0.002600
19450908,0.000781,-0.000431
19450910,0.002198,0.003237
19450911,0.003610,0.003969
19450912,0.005733,0.006996
19450913,0.000745,0.001881
19450914,-0.004462,-0.005952
19450915,-0.014030,-0.015062
19450917,-0.004368,-0.003484
19450918,0.018333,0.022028
19450919,0.010015,0.014039
19450920,0.005006,0.005938
19450921,-0.003187,-0.000973
19450922,-0.001209,-0.001528
19450924,0.000714,0.001614
19450925,0.001605,0.003795
19450926,-0.000969,-0.001622
19450927,-0.002252,-0.002286
19450928,0.008827,0.011384
19450929,0.006212,0.005788
19451001,0.008518,0.009495
19451002,0.001191,-0.000224
19451003,0.000142,0.000347
19451004,0.000511,0.001827
19451005,0.004333,0.004633
19451006,0.005135,0.006039
19451008,0.004898,0.008544
19451009,0.002251,0.003302
19451010,0.004279,0.007040
19451011,0.000140,0.001934
19451015,0.003511,0.004090
19451016,0.000148,0.001986
19451017,0.003715,0.004935
19451018,0.002448,0.003734
19451019,-0.008405,-0.011347
19451020,0.002682,0.002798
19451022,0.004973,0.006643
19451023,-0.007835,-0.008798
19451024,-0.012253,-0.013741
19451025,0.005735,0.009735
19451026,0.005348,0.009352
19451029,-0.007267,-0.007620
19451030,-0.000563,0.000052
19451031,0.014684,0.019007
19451101,0.012630,0.015826
19451102,0.001308,0.002243
19451103,0.001600,0.004164
19451105,0.005985,0.008510
19451107,0.011925,0.012085
19451108,-0.001000,-0.000640
19451109,0.000315,0.002572
19451110,0.000362,0.002131
19451113,-0.003317,-0.004392
19451114,-0.002864,-0.001181
19451115,0.007401,0.010255
19451116,0.007335,0.008658
19451117,0.001082,0.003073
19451119,-0.001139,0.000484
19451120,0.005105,0.007600
19451121,-0.011594,-0.010952
19451123,-0.009595,-0.008024
19451124,-0.006826,-0.007115
19451126,0.012920,0.015835
19451127,0.012725,0.013181
19451128,-0.001813,0.001366
19451129,0.000972,0.004385
19451130,0.010649,0.015015
19451201,0.005929,0.009655
19451203,0.008922,0.012368
19451204,-0.000814,0.001334
19451205,0.001261,0.004086
19451206,0.007105,0.009482
19451207,0.003058,0.004507
19451208,0.004578,0.006315
19451210,0.002768,0.004798
19451211,-0.001912,-0.002723
19451212,-0.014665,-0.018567
19451213,-0.003933,-0.005516
19451214,0.002258,0.004904
19451215,0.003456,0.004866
19451217,-0.025895,-0.036365
19451218,0.007439,0.008948
19451219,0.001529,0.006505
19451220,-0.005746,-0.007180
19451221,-0.000667,0.000224
19451222,0.010410,0.012975
19451226,0.011888,0.013271
19451227,-0.006535,-0.008042
19451228,0.001227,0.001242
19451229,0.002732,0.002011
19451231,-0.000195,-0.002190
19460102,-0.005308,-0.005913
19460103,-0.002624,-0.006031
19460104,-0.001560,0.001549
19460105,0.003460,0.003677
19460107,0.001388,0.002891
19460108,0.021095,0.027230
19460109,0.014771,0.017616
19460110,0.006182,0.005439
19460111,0.003187,0.005276
19460112,-0.005070,-0.007051
19460114,0.014588,0.019557
19460115,0.002227,0.001562
19460116,0.001485,0.002669
19460117,-0.002520,-0.002054
19460118,-0.001961,-0.000203
19460119,-0.008315,-0.006534
19460121,-0.017709,-0.020288
19460122,0.006279,0.010008
19460123,0.011389,0.017703
19460124,0.004167,0.007475
19460125,-0.001473,-0.001794
19460126,0.001166,0.004075
19460128,0.022780,0.023911
19460129,0.002368,0.002646
19460130,-0.004889,-0.007210
19460131,-0.002385,-0.004752
19460201,0.005734,0.006609
19460202,0.005399,0.007155
19460204,-0.005224,-0.004932
19460205,0.003692,0.004479
19460206,-0.006567,-0.007105
19460207,-0.000538,-0.001111
19460208,-0.003129,-0.004012
19460209,-0.008499,-0.009957
19460211,-0.005973,-0.006259
19460213,-0.011428,-0.013887
19460214,0.007592,0.013246
19460215,0.018993,0.021923
19460216,0.009914,0.009710
19460218,-0.014595,-0.017418
19460219,-0.033200,-0.040888
19460220,-0.016674,-0.016958
19460221,0.020429,0.025747
19460225,-0.044804,-0.051254
19460226,-0.004799,-0.007512
19460227,0.020770,0.026284
19460228,0.005471,0.002707
19460301,-0.002010,0.000416
19460302,-0.006169,-0.009005
19460304,-0.000893,-0.002582
19460305,0.012057,0.012558
19460306,-0.003333,-0.004401
19460307,0.007634,0.008560
19460308,0.007691,0.007447
19460309,0.002745,0.003316
19460311,-0.009107,-0.011260
19460312,0.003089,0.001961
19460313,-0.016719,-0.022709
19460314,-0.000649,0.000424
19460315,0.010819,0.013811
19460316,0.010830,0.011356
19460318,0.007466,0.009681
19460319,-0.004236,-0.001957
19460320,0.008003,0.006403
19460321,0.005952,0.007907
19460322,0.002509,0.003110
19460323,0.003822,0.002709
19460325,0.015105,0.017532
19460326,0.000050,0.001296
19460327,-0.006511,-0.009201
19460328,-0.001258,-0.001453
19460329,0.007496,0.008951
19460330,0.002783,0.003020
19460401,-0.001160,-0.002154
19460402,0.001021,0.002364
19460403,0.014640,0.016364
19460404,0.010777,0.015625
19460405,-0.000663,0.000357
19460406,0.002174,0.001526
19460408,0.000543,-0.000330
19460409,0.010814,0.010425
19460410,-0.001807,-0.000376
19460411,-0.002356,-0.004743
19460412,-0.000233,-0.000207
19460413,-0.004892,-0.004431
19460415,-0.000182,0.000386
19460416,0.012298,0.012842
19460417,0.000334,0.002545
19460418,0.003947,0.006359
19460420,0.000625,0.002167
19460422,-0.000714,-0.002614
19460423,-0.002691,-0.005441
19460424,-0.007914,-0.009327
19460425,-0.005564,-0.004897
19460426,0.002451,0.004254
19460427,0.006596,0.006731
19460429,0.000963,0.001969
19460430,0.002890,0.002892
19460501,-0.002465,-0.003474
19460502,-0.003587,-0.004059
19460503,-0.007889,-0.009296
19460504,-0.003768,-0.005092
19460506,-0.006970,-0.007554
19460507,0.015329,0.019708
19460508,0.001150,0.002138
19460509,0.001374,0.002641
19460510,0.015599,0.021848
19460511,0.005018,0.005333
19460513,-0.001570,-0.000883
19460514,-0.002372,-0.002961
19460515,-0.006302,-0.006240
19460516,0.005608,0.005453
19460517,-0.000452,0.000367
19460518,-0.004452,-0.005215
19460520,0.007098,0.007601
19460521,0.003064,0.005309
19460522,0.005032,0.005901
19460523,-0.000569,0.000161
19460524,-0.000096,0.000263
19460527,0.008645,0.011089
19460528,0.011554,0.012889
19460529,0.001664,0.000569
19460531,-0.000723,-0.001145
19460603,-0.005771,-0.007475
19460604,-0.005740,-0.007158
19460605,-0.006174,-0.006677
19460606,-0.000048,-0.001132
19460607,0.001274,0.001849
19460610,0.001892,0.003014
19460611,-0.009029,-0.007970
19460612,0.000915,-0.000202
19460613,0.005869,0.005902
19460614,-0.001377,-0.000754
19460617,0.000601,0.000843
19460618,-0.015917,-0.018455
19460619,-0.006023,-0.007989
19460620,-0.020628,-0.022675
19460621,0.007972,0.007216
19460624,0.003227,0.003208
19460625,-0.006411,-0.008175
19460626,-0.003585,-0.007899
19460627,0.017836,0.023027
19460628,0.002322,0.004219
19460701,0.006879,0.008713
19460702,-0.002253,-0.004937
19460703,-0.001084,-0.001373
19460705,-0.001780,-0.002797
19460708,-0.002442,-0.003797
19460709,0.003950,0.002810
19460710,0.003103,0.003127
19460711,-0.005033,-0.004665
19460712,-0.008442,-0.011440
19460715,-0.017678,-0.023028
19460716,-0.001784,-0.002697
19460717,0.004871,0.006595
19460718,-0.000481,0.001635
19460719,-0.003940,-0.005532
19460722,-0.003933,-0.006525
19460723,-0.030232,-0.038029
19460724,0.000239,0.000080
19460725,0.007111,0.010949
19460726,0.006060,0.007976
19460729,0.004140,0.005445
19460730,0.005812,0.005675
19460731,0.011079,0.014849
19460801,0.004910,0.006216
