caldt,vwretd,ewretd
19500126,-0.0003963753,0.000738723
19500127,0.005341209,0.004670727
19500128,0.004646337,0.00485639
19500130,0.007583243000000001,0.007480439
19500131,0.001086881,-0.0006711105
19500201,-6.510117e-06,-0.003053395
19500202,0.0106776,0.009273021000000001
19500203,0.00376521,0.005081422
19500204,0.002988544,-3.816541e-05
19500206,-0.00201897,-0.001862402
19500207,-0.004440884,-0.005574422000000001
19500208,0.001966216,0.00190868
19500209,0.005257474000000001,0.005819862
19500210,-0.002241028,-0.004509982
19500211,-0.001523208,-0.0008596104
19500214,-0.006400582,-0.006041598
19500215,0.000265819,0.003157505
19500216,-0.001887,-0.001462203
19500217,0.008361615000000001,0.01264126
19500218,0.005285374000000001,0.006417132000000001
19500220,-0.002389543,-0.002281005
19500221,-0.001504119,-0.001971341
19500223,0.00274281,0.0009674316
19500224,0.004070038000000001,0.004426205
19500225,-0.001555236,-0.001022951
19500227,0.001576844,0.001365436
19500228,-0.003401037,-0.003369998
19500301,0.003580659,0.004122404000000001
19500302,-0.0005834002,-0.001168198
19500303,0.004121841,0.006532523
19500304,0.001941356,0.002840496
19500306,0.0002172658,-0.001790243
19500307,-0.008048492,-0.00954543
19500308,0.0003374627,4.802394e-05
19500309,-0.007196005,-0.005187764
19500310,0.001158088,-0.002021888
19500311,0.002802962,0.003502307
19500313,-0.0007455231,-0.001247818
19500314,0.007262766,0.005071654
19500315,0.01346244,0.0150611
19500316,0.001506464,0.002248262
19500317,-0.002582642,-0.005539492
19500318,0.002224248,0.001355354
19500320,-0.003026634,-0.002535765
19500321,0.0005464684000000001,-0.0001455604
19500322,0.005720679,0.006576921
19500323,0.0006409406,0.0002686422
19500324,0.0001527071,-0.002271516
19500325,0.002978691,0.00536785
19500327,-0.009154413,-0.01192874
19500328,0.004248171,0.004356815
19500329,-0.00458904,-0.002907205
19500330,-0.008309977000000001,-0.009122101
19500331,-0.0002789113,0.003092165
19500401,0.003262015,0.006069235
19500403,0.01128137,0.01144614
19500404,0.0005669449,-0.0006857626
19500405,0.003808514,0.001402223
19500406,0.009210419000000001,0.01074431
19500408,0.002241465,0.002992094
19500410,0.001746665,-0.0005545873
19500411,-0.005337533,-0.008143674
19500412,0.01038525,0.008923686
19500413,0.002042111,0.0005383819
19500414,-0.001320207,-0.003731033
19500415,-0.005826366,-0.005152645
19500417,0.001639002,0.001592002
19500418,0.008786143,0.008956535
19500419,0.001658226,0.003224344
19500420,-0.00680205,-0.009437348
19500421,0.001645029,0.003188214
19500422,-0.000267323,0.0007728463
19500424,-0.007143086000000001,-0.008637966
19500425,-0.000570387,-0.0005118163
19500426,-0.003410084,-0.002465301
19500427,0.00644308,0.006031787
19500428,0.004284720000000001,0.003087702
19500429,0.006911898000000001,0.006808885000000001
19500501,0.007752957,0.007018564000000001
19500502,-0.005855166,-0.004223715
19500503,0.009844206000000001,0.007006965
19500504,-0.007639418,-0.008605442000000001
19500505,0.005200001,0.006536416000000001
19500506,0.005746727,0.004031413
19500508,-0.002544766,-0.0004094575
19500509,0.004145785,0.002053609
19500510,0.0008962515,-0.002431924
19500511,6.742814e-06,0.002194763
19500512,-0.005464174,-0.004640464
19500513,0.001124743,0.0007390048
19500515,0.003199433,0.001100598
19500516,0.009990654,0.009517446
19500517,0.004310111,0.002431473
19500518,0.002215538,0.0001272907
19500519,0.006776736,0.005711306
19500520,0.002118978,0.002098078
19500522,-0.006789634,-0.006003371
19500523,0.005974208,0.004269605
19500524,-0.0007109105,-0.00483719
19500525,0.0001923423,0.001384626
19500526,-0.001163403,-0.00150655
19500527,-0.0009904788,-0.001039184
19500529,0.004265028000000001,0.002059621
19500531,0.003636177,0.0007572130000000001
19500601,-0.0004183876,-0.0039654
19500602,0.0009632522,-0.002117783
19500605,-0.01015265,-0.01081455
19500606,0.01512462,0.004349555000000001
19500607,0.003617154,0.003822161
19500608,0.0114816,0.007470777
19500609,0.006806371,0.008105678
19500612,0.007608009000000001,0.00432072
19500613,-0.007273898000000001,-0.004571025
19500614,-0.01410023,-0.01246958
19500615,-0.00184223,-0.0002365774
19500616,0.00178655,-0.0002382646
19500619,-0.002930409,-0.003226376
19500620,-0.00427058,-0.003918652
19500621,0.008879362,0.008225081
19500622,0.008036935,0.007315377000000001
19500623,-0.0006774682,0.001087305
19500626,-0.05470996,-0.05450302
19500627,-0.01104337,-0.01006722
19500628,0.0124801,0.01568094
19500629,-0.03689003,-0.03737257
19500630,0.01480855,0.01251412
19500703,-0.002468958,-0.003383469
19500705,0.009521045,0.008874066
19500706,0.005951993,0.007467781000000001
19500707,-0.01310431,-0.0129908
19500710,-0.004885688,-0.001169821
19500711,-0.01339588,-0.009903200000000001
19500712,-0.02541514,-0.01870986
19500713,-0.009802883,-0.004873387000000001
19500714,0.01134209,0.01410157
19500717,-0.01097529,-0.006454365
19500718,0.02378425,0.02201505
19500719,0.01699567,0.01382594
19500720,0.01512798,0.01674682
19500721,0.0008473659000000001,0.005556733
19500724,-0.005912915,0.002075042
19500725,-0.01311617,-0.006899606000000001
19500726,0.003074949,0.0004004218
19500727,0.01307914,0.01136469
19500728,0.009841829,0.003419504
19500731,0.007947623000000001,0.004329509
19500801,0.01014462,0.00845357
19500802,-0.003119282,-0.003982523
19500803,0.002980927,0.00324032
19500804,0.007978928,0.007205635
19500807,0.01500403,0.01339934
19500808,0.005114473,-0.002216506
19500809,0.008070231,0.005704715
19500810,6.136182e-05,0.001338378
19500811,-0.01045164,-0.008952178
19500814,0.0009881677,0.001981467
19500815,0.001492775,0.002199874
19500816,0.001565602,0.004786487000000001
19500817,0.01086988,0.008658082000000001
19500818,0.007490898,0.004447863000000001
19500821,0.001409741,-3.099723e-05
19500822,-0.001693975,-0.0001063458
19500823,0.007819158,0.008922051
19500824,-0.001436733,-0.001130309
19500825,-0.01321484,-0.01309792
19500828,-0.0003833521,-0.0005451917
19500829,0.000292849,0.002145338
19500830,-0.002616272,-0.004189368000000001
19500831,-0.001011939,-0.002242802
19500901,0.007808401,0.008044973
19500905,0.006387965000000001,0.002189084
19500906,-0.006923741000000001,-0.006428292
19500907,0.004666284000000001,0.007644453000000001
19500908,0.008436436,0.01064952
19500911,-0.007569357000000001,-0.006488341000000001
19500912,0.01519411,0.0145172
19500913,0.01247855,0.01368486
19500914,0.004167392000000001,0.003621883
19500915,0.005679339,0.003680261
19500918,0.003801573,0.004755489
19500919,-0.003100411,-0.002309993
19500920,-0.005198198,-0.003240845
19500921,0.008757983,0.01090448
19500922,0.003476752,0.005160141
19500925,-0.0006104587,-0.0007385958
19500926,-0.01569481,-0.01673055
19500927,0.0150235,0.01193556
19500928,0.0003038127,0.0007091535
19500929,0.001417372,0.00265718
19501002,0.01291056,0.01474037
19501003,-0.001808478,-0.002840152
19501004,0.0172033,0.01065095
19501005,-0.005936618,-0.008363137
19501006,0.01168194,0.007168059
19501007,0.002023963,0.002513031
19501009,-0.008381423,-0.009698481
19501010,-0.01043008,-0.009264476
19501011,0.004151941,0.009220129
19501013,-0.0002053784,-0.0004831649
19501014,-0.006728611000000001,-0.003986655
19501016,-0.0006533035,7.541396999999999e-05
19501017,0.009338153,0.01017694
19501018,0.006797014000000001,0.00905064
19501019,0.0005741761000000001,-0.0003053077
19501020,-0.003183315,-0.003238279
19501021,0.002859201,0.001945221
19501023,-0.002278935,-0.00208182
19501024,0.005847153000000001,0.002008857
19501025,-0.001803353,-0.001286838
19501026,-0.0221979,-0.02346702
19501027,0.008418391,0.006327532
19501028,0.001437046,0.001767626
19501030,-0.01010413,-0.01008462
19501031,-0.003615237,-0.005883074
19501101,0.002105684,0.003858574
19501102,0.009576636000000001,0.008970094000000001
19501103,0.005586908000000001,0.001907273
19501104,-0.003632822,-0.005998745000000001
19501106,-0.01953131,-0.0233006
19501108,0.01653866,0.0156305
19501109,0.01209269,0.01555005
19501110,0.007289769000000001,0.007623335
19501113,0.004328156000000001,0.003438393
19501114,0.001786521,0.002712318
19501115,-0.00187951,0.0005556908
19501116,-0.003651795,-0.0003091945
19501117,0.007663401,0.01237909
19501118,0.004695769000000001,0.00479124
19501120,-0.0008253864,0.0004816547
19501121,-0.002675627,-0.002594212
19501122,0.01484304,0.009888530000000001
19501124,0.008096599000000001,0.006635724000000001
19501125,-0.002167571,-0.001660654
19501127,-0.005183913,-0.004007526
19501128,-0.02976394,-0.02831106
19501129,-0.009023006,-0.004933733
19501130,0.007337867000000001,0.006762418
19501201,0.008653753,0.009427699000000001
19501202,-0.006551820000000001,-0.005604653
19501204,-0.02767593,-0.03052167
19501205,0.01691841,0.01903629
19501206,0.009994593000000001,0.01100979
19501207,-0.00232485,-0.002712622
19501208,0.001745058,0.01046045
19501209,0.005476566,0.006976632000000001
19501211,0.01116958,0.006982068
19501212,-0.002042156,-0.00222825
19501213,8.807918e-05,0.00334293
19501214,-0.0123557,-0.01082875
19501215,-0.004998892,-0.001610056
19501216,0.01770004,0.01892897
19501218,0.009954752,0.009722357000000001
19501219,0.006365318,0.009007088
19501220,0.001085092,0.004509313
19501221,9.940904e-05,0.007502749
19501222,0.00418356,0.001231921
19501226,-0.007930198000000001,-0.01210329
19501227,0.01975518,0.02137348
19501228,0.004350859,0.006003742
19501229,0.001821003,-0.00240738
19501230,-0.0003272122,-0.001299708
19510102,0.01755361,0.01929706
19510103,-0.003329902,-0.002523156
19510104,0.008199382,0.008187694
19510105,0.0002376339,0.003401108
19510106,-1.946502e-05,-0.001117429
19510108,0.005562082,0.004412814
19510109,0.006313932,0.006115429
19510110,-0.01304477,-0.0153131
19510111,0.01706311,0.01990938
19510112,-0.003751498,-0.001457623
19510113,0.0007845624000000001,0.001501439
19510115,0.008163514,0.007714762000000001
19510116,0.008540532,0.01130191
19510117,0.004507871,0.004860864
19510118,-0.006884980000000001,-0.006453061
19510119,-0.001739494,-0.0010997
19510120,0.002160304,0.004194501000000001
19510122,-0.01097633,-0.01037957
19510123,0.003864132,4.268934e-06
19510124,-0.004691295000000001,-0.005079217
19510125,-0.005971671,-0.004992331
19510126,0.01108825,0.01245029
19510127,0.01300442,0.009426812000000001
19510129,0.006808071000000001,0.005761551
19510130,0.003670987,0.002060456
19510131,-0.002954752,-0.0004840873
19510201,0.005488552000000001,0.006934485000000001
19510202,0.009116661,0.008502286000000001
19510203,0.005411875,0.002429773
19510205,0.005533339,0.003024588
19510206,-0.002518059,0.0003843142
19510207,-0.003948731,-0.002419567
19510208,0.005768154,0.005219012
19510209,0.003552293,0.002633935
19510210,0.00174374,0.0007940013
19510213,0.001238284,-0.001360103
19510214,-0.002585139,-0.001739042
19510215,-0.005445429000000001,-0.004068784000000001
19510216,0.005872138000000001,0.004809147000000001
19510217,0.0009363163000000001,0.001174067
19510219,-0.01482745,-0.01571434
19510220,-0.001254959,0.000268233
19510221,0.00326155,0.003290593
19510223,0.002307862,0.00209912
19510224,0.002042695,0.002498978
19510226,-0.001344179,-2.626849e-05
19510227,-0.007744421,-0.009021254000000001
19510228,0.002059467,0.0003861444
19510301,0.003014901,0.006845545000000001
19510302,0.004067831,0.004609336
19510303,0.0003304349,0.001286569
19510305,-0.007366897000000001,-0.008690991
19510306,3.833329e-06,-0.001515429
19510307,0.003588666,0.003413088
19510308,0.004218622,0.003303771
19510309,5.581913e-05,-0.001090354
19510310,-0.001625807,-0.001533956
19510312,-0.009802704,-0.01131788
19510313,-0.01381359,-0.01702704
19510314,-0.007908124,-0.008040968
19510315,0.002384372,0.003609238
19510316,0.01686483,0.01744922
19510317,0.001359478,0.001661255
19510319,-0.005309235000000001,-0.005757615000000001
19510320,-0.001638205,-0.002281402
19510321,0.005930625,0.008355514000000001
19510322,0.003434597,0.001171937
19510324,-0.01269914,-0.01481366
19510326,0.003209728,0.002333654
19510327,-0.0008209803,-0.001582929
19510328,-0.01190023,-0.01226701
19510329,0.003797324,0.002326681
19510330,0.007129357,0.006809812
19510331,-0.003644366,-0.001284245
19510402,-0.003853874,-0.008103447
19510403,-0.003268787,-0.00213923
19510404,0.007660391000000001,0.0102505
19510405,0.01393383,0.01580708
19510406,0.001418339,0.001974461
19510407,-0.001965519,-0.0007262443
19510409,0.0001508609,0.0006667993
19510410,-0.002114041,-0.005583926
19510411,-0.0005281473000000001,-0.002494785
19510412,0.009629072,0.01062976
19510413,0.0125034,0.01049701
19510414,0.005023486000000001,0.003579001
19510416,-0.006971291,-0.00428314
19510417,0.00234327,0.001498997
19510418,0.002543807,0.00173976
19510419,-0.004562304000000001,-0.005164673000000001
19510420,-0.0003330024,-0.002190442
19510421,0.0006906203000000001,-4.557799e-06
19510423,-0.0002421777,-0.0003624319
19510424,-0.004312785,-0.006501225
19510425,0.0008409259,0.001714588
19510426,0.009095102,0.007979582
19510427,0.01017136,0.007534921000000001
19510428,0.001614337,6.074594999999999e-05
19510430,-0.0002801714,-0.003766398
19510501,0.004369539,0.003653823
19510502,0.005347335,0.005561325000000001
19510503,0.01016442,0.01047822
19510504,-0.002411643,-0.003028675
19510505,-0.003434716,-0.003313135
19510507,-0.002518004,-0.0007501541
19510508,0.001928195,0.00162745
19510509,0.001616632,0.003450466
19510510,-0.005653481,-0.004524383
19510511,-0.007513096,-0.007382501000000001
19510512,-0.005416465000000001,-0.004859199000000001
19510514,-0.001145431,-0.001297356
19510515,-0.01640261,-0.01481927
19510516,-0.002964444,0.0005316032
19510517,0.01066177,0.007783967
19510518,-0.01838362,-0.01835441
19510519,0.001402939,0.001389052
19510521,-0.004328242,-0.006369326000000001
19510522,-0.004908902000000001,-0.005418069
19510523,-0.008905897000000001,-0.00676048
19510524,-0.005250667000000001,-0.003269668
19510525,-0.0004066072,0.003157201
19510526,0.002450878,0.002565631
19510528,0.005215836000000001,0.005709141
19510529,0.008496857,0.005488373
19510531,0.007957407,0.006540741
19510601,-0.001334322,-0.00148261
19510604,-0.01154196,-0.01131597
19510605,0.004557952000000001,0.00309776
19510606,0.008079563,0.01062866
19510607,0.004375057,0.006359350000000001
19510608,-0.003374979,-0.003674936
19510611,0.005648875,0.002615882
19510612,-0.005599561,-0.008253677000000001
19510613,0.002567203,0.0002087253
19510614,0.0127783,0.006063668
19510615,0.009442749,0.006356195
19510618,0.0001805302,-0.00105463
19510619,-0.001410577,0.0005981372000000001
19510620,-0.005606247,-0.005423367
19510621,-0.005418139000000001,-0.004620769
19510622,-0.01065573,-0.008719807000000001
19510625,-0.0131903,-0.01728818
19510626,0.0006105877,0.001217167
19510627,0.003620431,0.002493022
19510628,-0.01227243,-0.01321234
19510629,-0.007006192,-0.006901443
19510702,0.006896508000000001,0.007491761
19510703,0.006537257,0.008457098
19510705,0.01962049,0.01820426
19510706,-0.0002614962,-0.001784327
19510709,0.004036688,0.001678088
19510710,-0.005043671,-0.003655719
19510711,0.002716948,0.004699984
19510712,0.005369333,0.005268362
19510713,0.00852605,0.007695594000000001
19510716,-0.0118204,-0.009973424
19510717,0.009361098,0.00717741
19510718,-0.001658181,-0.001515035
19510719,-0.001334747,0.0002868962
19510720,0.001963968,0.003069492
19510723,0.01022877,0.007234051
19510724,0.01531296,0.01204094
19510725,-0.005212675,-0.0008034969
19510726,0.007151964,0.007416313000000001
19510727,0.002906299,0.005943662000000001
19510730,0.004285745000000001,0.002307664
19510731,-0.01032561,-0.006148532
19510801,0.006068232000000001,0.008122242
19510802,0.01379002,0.009299921000000001
19510803,0.001254307,0.0006449511
19510806,0.007785196,0.008212038000000001
19510807,0.0003562715,-0.0004660848
19510808,-0.0002135058,-0.003694528
19510809,-0.003969383,-0.002875429
19510810,-0.002422487,-0.00374787
19510813,0.0005068107,-0.0005900824
19510814,-0.001677154,-0.001633895
19510815,0.004858769000000001,0.005925745
19510816,0.004367263000000001,0.002288037
19510817,0.002829938,0.003252517
19510820,-0.0006219205,-0.001321511
19510821,-0.004226585000000001,-0.002528712
19510822,-0.004263272,-0.005881013
19510823,0.007182761,0.004246071000000001
19510824,-0.0008792412000000001,-0.002334782
19510827,-0.001581755,-0.002862375
19510828,0.002240444,0.002406867
19510829,0.009260082000000001,0.01030181
19510830,0.006974963000000001,0.006284990000000001
19510831,0.001927209,0.002458601
19510904,0.0002637566,0.001846808
19510905,0.006481008000000001,0.005197593
19510906,0.002963731,0.005525653
19510907,0.002720574,0.003594223
19510910,0.003163978,0.004507085
19510911,-0.005195574000000001,-0.006265222
19510912,0.005101569,0.005592679000000001
19510913,0.004627815,0.003795942
19510914,-0.0003658128,0.003259226
19510917,-0.00279139,-0.003173495
19510918,-0.001838081,-0.001244126
19510919,0.0001184702,0.001679499
19510920,0.0002076425,0.003132547
19510921,-0.006903042000000001,-0.004873908000000001
19510924,-0.004296271,-0.001064093
19510925,0.003936838000000001,0.00360189
19510926,0.0007558581,0.000222283
19510927,-0.00555653,-0.004876394
19510928,-0.00055206,-0.001691178
19511001,0.009002405,0.006268578
19511002,0.007259011,0.00683102
19511003,0.006463514,0.008422277
19511004,-0.002884338,-0.0001829529
19511005,0.002853218,0.003685641
19511006,-0.0002875884,0.0002538379
19511008,-0.000874309,6.841874999999999e-05
19511009,-0.004117317000000001,-0.003755889
19511010,-0.002107426,-0.001327296
19511011,0.004196807,0.00336001
19511013,0.003457203,0.002955709
19511015,0.002478913,0.0001351387
19511016,-0.003681569,-0.00581365
19511017,-0.003038351,-0.003440263
19511018,-0.0004573733,0.0004287075
19511019,-0.01519486,-0.01520062
19511020,-0.008428412,-0.00722693
19511022,-0.01631388,-0.01487944
19511023,0.004395202,0.003551639
19511024,0.008175455,0.007527759
19511025,-0.003460626,-0.004760609000000001
19511026,-0.006690954000000001,-0.007893234
19511027,-0.01597017,-0.01651526
19511029,0.01067775,0.007220762
19511030,-0.0009141074000000001,-0.001082599
19511031,0.01277684,0.00903173
19511101,0.007129098,0.005712456
19511102,-0.007377860000000001,-0.00817234
19511103,-0.008503555000000001,-0.007801874
19511105,0.003203434,0.003972637
19511107,-0.009120622,-0.007116704000000001
19511108,0.0009601254000000001,0.002719848
19511109,0.0125049,0.01185936
19511110,0.006006262,0.005217899000000001
19511113,-0.00107661,-0.002300932
19511114,0.002319778,0.001976888
19511115,0.0006090823,0.00113409
19511116,0.0002384803,0.002348657
19511117,0.0006724125,0.000186972
19511119,-0.004592983,-0.005013647
19511120,-0.001808656,-0.004152084
19511121,-0.001645581,-0.000152211
19511123,-0.01068783,-0.01046209
19511124,-0.004502506,-0.004398505
19511126,0.006040464000000001,0.007654877000000001
19511127,0.01011078,0.008354736
19511128,-0.001614963,0.0003304766
19511129,0.003945073,0.004827319
19511130,0.009177252,0.008740533
19511201,0.002583856,0.002464779
19511203,0.003137926,0.001354772
19511204,0.005725599,0.002613581
19511205,-0.001594738,-0.001017574
19511206,0.01316804,0.01342819
19511207,0.001770539,0.001850758
19511208,0.001447096,0.002210379
19511210,0.0008628704,0.0004817907
19511211,-0.005773413000000001,-0.006069867
19511212,0.003315085,-6.651487e-05
19511213,0.001133404,0.001469339
19511214,-0.001108951,9.342724999999999e-05
19511215,-0.0009594412000000001,-0.0007587686
19511217,0.002334575,0.001661163
19511218,0.002676762,-0.001700226
19511219,0.004179953,0.004035914
19511220,0.0001611829,0.0001529398
19511221,-0.002331221,-0.001810835
19511222,0.0007162095,3.857604999999999e-05
19511224,0.0004533099,0.001160374
19511226,-0.004687039,-0.006690335
19511227,0.009416441000000001,0.01012969
19511228,0.001612688,0.002589331
19511229,-0.0001749533,-0.0002687199
19511231,0.003378349,0.0009914959
19520102,0.001703903,0.005067576000000001
19520103,0.003292274,0.005128132000000001
19520104,0.002006028,0.004641973000000001
19520105,0.0008464271,0.001851303
19520107,-0.001374465,-0.002616024
19520108,-0.004313912,-0.006143589000000001
19520109,-0.003135465,-0.002320549
19520110,0.005586102000000001,0.007704388
19520111,0.005124001,0.004893126
19520112,0.003460609,0.001667244
19520114,0.004190503,0.001322649
19520115,-0.004634749000000001,-0.005481765
19520116,0.001718337,0.002596492
19520117,0.005136607,0.006074951
19520118,0.002343751,0.001274161
19520119,0.003118273,0.002237602
19520121,0.00598556,0.004711565
19520122,0.007251238,0.0003184156
19520123,-0.004834982000000001,-0.004414811
19520124,0.0009616183,-0.0001199362
19520125,-0.0005608879,0.0004355118
19520126,0.001419377,0.0001290913
19520128,0.001326681,0.001567356
19520129,-0.001518651,0.002861683
19520130,-0.01371975,-0.01053826
19520131,-0.003502702,-0.001811619
19520201,0.006756777,0.002326666
19520202,0.004354378,0.002718263
19520204,-0.01195549,-0.01031722
19520205,-0.000857504,0.0005675753000000001
19520206,0.004243731000000001,0.001150541
19520207,0.0008208798,0.001847897
19520208,0.005674210000000001,0.005545382000000001
19520209,0.0003094638,0.0007233476
19520211,-0.0030743,-0.00144294
19520213,-0.007742185,-0.006740998000000001
19520214,-0.001760861,-0.0005620833
19520215,-0.0001007896,0.001621485
19520216,-0.0003461133,0.000786475
19520218,-0.004310488,-0.002939223
19520219,-0.01598393,-0.01378374
19520220,-0.01101485,-0.009360902
19520221,0.00336706,0.004943604
19520223,0.00880207,0.007706305
19520225,-0.005109111,-0.003852757
19520226,-0.00357177,-0.002685043
19520227,0.00245422,0.00371178
19520228,0.005380308,0.004736519000000001
19520229,-0.001687045,-0.002397439
19520301,0.0005386841,0.000829909
19520303,0.00172141,7.92693e-05
19520304,0.01644791,0.01610007
19520305,0.001345008,0.0005628969
19520306,0.0002386703,0.001637407
19520307,0.001478792,0.004971407000000001
19520308,0.002356635,0.002004885
19520310,-0.007434793,-0.007860871
19520311,0.001707828,0.004087862
19520312,0.004414266,0.001381245
19520313,0.0008008153000000001,0.0005446599
19520314,0.0007050075000000001,0.002848959
19520315,0.00326837,0.000856696
19520317,0.002952255,-0.0004900119
19520318,-0.001078701,0.000280432
19520319,-0.002262678,-0.002613139
19520320,0.003191774,0.002401263
19520321,0.001126764,0.001649927
19520322,0.0004849181,-5.400003e-05
19520324,-0.0007045931,-0.001217992
19520325,-0.005511198,-0.003769693
19520326,-2.160759e-05,0.0007460704000000001
19520327,0.009811927,0.008789531
19520328,0.007703895000000001,0.004402182
19520329,0.006911022,0.004691723
19520331,0.001569628,0.001676466
19520401,-0.007946533,-0.004906626000000001
19520402,-0.002271444,-0.001547473
19520403,8.88549e-05,-0.0003302758
19520404,-0.004513435000000001,-0.005176500000000001
19520405,-0.0009330595,-0.0006042757000000001
19520407,-0.009391352,-0.008197010000000001
19520408,0.005935685,0.006480137
19520409,0.001057538,-0.0004016726
19520410,0.007572550000000001,0.006151325
19520412,0.001633171,0.0002892145
19520414,-0.008782993000000001,-0.007834178
19520415,-0.01256767,-0.01163851
19520416,-0.002763611,-0.0005996757000000001
19520417,-0.006896771,-0.005830799
19520418,0.003946746,0.003654074
19520419,0.0003209793,0.001878163
19520421,0.008056269000000001,0.005532553
19520422,-0.005180596,-0.004892345
19520423,-0.004013572,-0.005388908
19520424,-0.002317328,-0.001813375
19520425,0.005602713,0.008127662
19520426,0.001921402,0.003922871000000001
19520428,-0.001335301,-0.002430064
19520429,-0.0020073,-0.002595581
19520430,-0.007147814000000001,-0.007446662000000001
19520501,-0.006749521000000001,-0.00875801
19520502,0.01683456,0.01618786
19520503,0.001534223,0.002154257
19520505,0.004028094,0.0006883021
19520506,0.00165922,0.001467454
19520507,0.008120866000000001,0.007070601
19520508,0.002296626,0.002161481
19520509,-0.0005518768,-1.34375e-05
19520510,-0.001534563,-6.849041999999999e-05
19520512,0.0002701015,-0.0007021723
19520513,0.001614205,0.0008509859
19520514,-0.004730825,-0.005557533
19520515,-0.002668759,-0.002796757
19520516,-0.001464256,-0.0006791829
19520517,0.0003160137,0.0005507972000000001
19520519,0.001751908,0.0006828674
19520520,0.005788305000000001,0.005276557
19520521,0.001448727,0.002848715
19520522,0.006316457,0.007086508
19520523,-0.001067318,-0.001297288
19520524,5.74219e-05,-0.0001120432
19520526,0.003097539,0.00284017
19520527,-0.002126675,0.0005520472
19520528,-0.001542787,-0.002509169
19520529,0.0008178418,0.0005788067
19520602,-0.002093295,-0.002592843
19520603,-0.0005734495,0.002493117
19520604,0.007883023000000001,0.008812252000000001
19520605,0.006480502000000001,0.006518233
19520606,0.006342161000000001,0.004057923000000001
19520609,0.004616891000000001,0.00424285
19520610,-0.005519644000000001,-0.004341198
19520611,0.003835611,0.003668992
19520612,-0.0002813219,-0.000324104
19520613,0.002511415,0.002273699
19520616,-0.003160868,-0.002918737
19520617,0.001082658,-1.434292e-05
19520618,0.004322484000000001,0.002450434
19520619,0.003443372,0.00205986
19520620,0.002874243,0.0008389676
19520623,-0.00102808,-0.0004537499
19520624,0.00133424,-0.000480716
19520625,0.003179517,0.003042763
19520626,0.003349578,0.002588615
19520627,0.003505684,0.003929241
19520630,0.004768355,0.002367071
19520701,0.006465096,0.003311767
19520702,-0.002120265,-0.002247436
19520703,-0.000551432,2.305834e-05
19520707,-0.00352499,-0.003489128
19520708,-0.0001970283,0.0004775949
19520709,-0.004154284,-0.003670471
19520710,-0.002195595,-0.001533261
19520711,0.006821923000000001,0.006930056
19520714,0.00161631,0.0007058181
19520715,0.005745192000000001,0.004514605000000001
19520716,3.39269e-05,-7.747504999999999e-05
19520717,-0.004584059000000001,-0.005202906
19520718,-0.007553387000000001,-0.004986924
19520721,0.003855579,0.0004154352
19520722,0.002219978,0.003518593
19520723,0.004753937000000001,0.004083937
19520724,0.005050628000000001,0.005693768
19520725,-0.003273204,-0.002427926
19520728,0.001564366,0.001793654
19520729,0.00306601,0.003214073
19520730,0.004572017,0.005499250000000001
19520731,0.00152757,0.002616433
19520801,0.001890603,0.0007082400000000001
19520804,-0.001190965,-0.002375892
19520805,0.002342006,0.001864185
19520806,0.001900626,0.002095192
19520807,0.003620893,0.004806027
19520808,0.0007596589000000001,-0.0005138842
19520811,0.0008721529,-0.001253424
19520812,-0.006678575000000001,-0.005891844
19520813,-0.0008128828000000001,0.001469611
19520814,-0.000280365,-0.0004350652
19520815,-0.002717745,-0.001651432
19520818,-0.01162966,-0.01210948
19520819,-0.0007243938,2.766063e-05
19520820,0.002345511,0.002826854
19520821,0.001132918,0.001835532
19520822,0.000563247,4.392985e-05
19520825,-0.004494867,-0.004313182
19520826,-0.001128228,-5.822819e-05
19520827,0.004348506,0.004515741
19520828,0.001787444,0.001229127
19520829,0.002504002,0.003399735
19520902,0.004900027,0.004667122
19520903,0.004004474,0.001830557
19520904,-0.0002943007,-0.002103999
19520905,-0.001537092,-0.0007535469
19520908,-0.004134945,-0.005464421000000001
19520909,-0.01014321,-0.01081035
19520910,-0.006203143,-0.004005327
19520911,0.001070403,0.001189432
19520912,-0.0003752859,-0.001295999
19520915,-0.01084353,-0.009371283000000001
19520916,0.003513005,0.002075865
19520917,0.002260271,0.002870698
19520918,-0.002384045,-0.003940241000000001
19520919,0.00267422,0.004304911000000001
19520922,0.0007333357,0.002465934
19520923,0.005359848,0.007087973
19520924,0.003391497,0.003038867
19520925,0.0009400118,5.637245999999999e-05
19520926,-0.003142798,-0.002738136
19520929,-0.001682598,-0.00119734
19520930,-0.006194127000000001,-0.005939106
19521001,-0.002080222,-0.002168086
19521002,0.001354419,0.0004964391
19521003,-0.001093555,-0.001340647
19521006,-0.0025093,-0.003157116
19521007,-0.001618023,-0.001419696
19521008,0.007265489000000001,0.005428996
19521009,7.015898999999999e-05,-0.0001731406
19521010,-0.0005252635,-0.0009225543
19521014,-0.003214096,-0.003436449
19521015,-0.01652279,-0.01480507
19521016,-0.006416440000000001,-0.005856167000000001
19521017,0.01320335,0.01357061
19521020,-0.0032336,-0.006740481
19521021,-0.002794574,-0.002759987
19521022,-0.01141931,-0.009297512
19521023,0.00368752,0.004321238000000001
19521024,0.006103433,0.003703218
19521027,0.002675739,0.001098034
19521028,0.001819984,0.001012485
19521029,0.0007004932,-0.0013155
19521030,0.0002090638,-0.0003154434
19521031,0.01534063,0.01346274
